,ID,Name,Overall,Potential,Weak Foot,Skill Moves,Performance,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
5627,237819,N. Domínguez,70,82,4.0,3.0,69.0,62.0,64.0,59.0,73.0,56.0,68.0,50.0,56.0,66.0,72.0,71.0,72.0,71.0,66.0,70.0,67.0,72.0,83.0,65.0,63.0,70.0,69.0,62.0,65.0,44.0,68.0,68.0,72.0,70.0
5628,181499,J. Ramaré,70,70,3.0,2.0,68.0,63.0,40.0,44.0,73.0,48.0,62.0,58.0,56.0,67.0,66.0,37.0,38.0,71.0,63.0,71.0,57.0,90.0,82.0,70.0,49.0,61.0,71.0,50.0,69.0,46.0,78.0,66.0,68.0,62.0
5629,203004,Yang Han Been,70,72,3.0,1.0,68.2,13.0,10.0,13.0,36.0,9.0,14.0,11.0,14.0,32.0,25.0,42.0,44.0,32.0,65.0,55.0,23.0,60.0,35.0,68.0,14.0,12.0,26.0,14.0,36.0,19.0,42.0,15.0,13.0,19.0
5630,209660,S. Magnasco,70,71,2.0,3.0,68.0,69.0,33.0,58.0,68.0,24.0,65.0,39.0,35.0,58.0,65.0,81.0,77.0,71.0,64.0,74.0,47.0,75.0,81.0,73.0,62.0,73.0,67.0,55.0,47.0,55.0,70.0,65.0,69.0,66.0
5631,224508,L. Mancuso,70,71,4.0,3.0,69.0,63.0,68.0,53.0,66.0,67.0,68.0,58.0,41.0,57.0,72.0,72.0,83.0,78.0,72.0,80.0,64.0,64.0,89.0,60.0,63.0,48.0,36.0,71.0,65.0,68.0,69.0,40.0,22.0,20.0
5632,178684,Nuno André Coelho,70,70,3.0,2.0,69.0,51.0,34.0,71.0,69.0,33.0,50.0,65.0,72.0,66.0,65.0,30.0,32.0,42.0,69.0,34.0,77.0,34.0,67.0,78.0,68.0,80.0,71.0,32.0,52.0,42.0,67.0,72.0,69.0,67.0
5633,186876,E. Ambrose,70,70,3.0,2.0,68.0,33.0,40.0,68.0,66.0,30.0,62.0,43.0,42.0,67.0,64.0,65.0,67.0,59.0,63.0,49.0,64.0,73.0,76.0,82.0,45.0,71.0,67.0,37.0,46.0,50.0,66.0,65.0,69.0,65.0
5634,204030,S. Kitsiou,70,74,3.0,3.0,69.0,71.0,50.0,58.0,69.0,47.0,67.0,56.0,40.0,68.0,69.0,77.0,76.0,73.0,67.0,78.0,75.0,74.0,72.0,63.0,72.0,70.0,70.0,64.0,63.0,41.0,62.0,69.0,67.0,68.0
5635,230398,Eltson Marques,70,70,3.0,2.0,69.0,35.0,37.0,77.0,48.0,43.0,36.0,33.0,45.0,53.0,68.0,48.0,44.0,38.0,75.0,39.0,57.0,42.0,52.0,83.0,42.0,66.0,74.0,28.0,39.0,51.0,60.0,67.0,68.0,73.0
5636,231423,C. De Norre,70,79,4.0,3.0,68.0,67.0,60.0,38.0,70.0,56.0,70.0,61.0,47.0,62.0,71.0,82.0,75.0,71.0,66.0,79.0,70.0,80.0,77.0,63.0,59.0,70.0,65.0,65.0,58.0,51.0,61.0,66.0,67.0,67.0
5637,188671,Eloi Amagat,70,70,3.0,3.0,69.0,55.0,69.0,44.0,72.0,41.0,72.0,74.0,61.0,71.0,73.0,48.0,33.0,65.0,62.0,58.0,62.0,43.0,65.0,66.0,68.0,68.0,64.0,62.0,67.0,66.0,55.0,65.0,74.0,55.0
5638,208384,R. Abdullah,69,74,3.0,3.0,68.0,61.0,57.0,49.0,69.0,43.0,68.0,49.0,41.0,68.0,73.0,66.0,64.0,65.0,64.0,67.0,81.0,70.0,74.0,70.0,62.0,66.0,69.0,69.0,61.0,53.0,63.0,67.0,68.0,67.0
5639,227840,M. Ordóñez,69,70,3.0,3.0,67.0,67.0,57.0,57.0,71.0,25.0,64.0,45.0,73.0,66.0,73.0,68.0,62.0,57.0,70.0,65.0,62.0,65.0,68.0,70.0,58.0,74.0,64.0,58.0,70.0,68.0,58.0,67.0,64.0,58.0
5640,235008,L. Robertone,69,79,4.0,3.0,67.0,66.0,68.0,50.0,68.0,61.0,70.0,71.0,69.0,63.0,73.0,76.0,72.0,73.0,56.0,64.0,69.0,50.0,62.0,59.0,64.0,41.0,30.0,70.0,61.0,67.0,59.0,39.0,35.0,36.0
5641,236288,I. Mathew,69,78,3.0,3.0,68.0,60.0,58.0,48.0,68.0,55.0,70.0,54.0,49.0,66.0,66.0,78.0,81.0,79.0,69.0,78.0,70.0,82.0,93.0,59.0,67.0,68.0,67.0,60.0,67.0,46.0,67.0,65.0,64.0,62.0
5642,177152,P. Velthuizen,69,69,3.0,1.0,69.0,13.0,17.0,11.0,42.0,16.0,14.0,11.0,11.0,38.0,35.0,44.0,35.0,40.0,67.0,38.0,37.0,56.0,30.0,56.0,15.0,36.0,15.0,9.0,56.0,30.0,42.0,10.0,12.0,18.0
5643,182528,K. Erasmus,69,69,3.0,3.0,68.0,56.0,70.0,66.0,66.0,69.0,69.0,65.0,64.0,41.0,68.0,79.0,74.0,77.0,65.0,80.0,72.0,54.0,72.0,53.0,69.0,58.0,24.0,67.0,65.0,70.0,66.0,13.0,34.0,19.0
5644,199169,K. Mokotjo,69,70,3.0,3.0,69.0,52.0,46.0,42.0,77.0,40.0,63.0,51.0,46.0,68.0,71.0,67.0,65.0,69.0,68.0,81.0,59.0,74.0,73.0,66.0,52.0,62.0,70.0,60.0,67.0,50.0,77.0,62.0,70.0,64.0
5645,192001,C. Guzmán,69,74,3.0,3.0,67.0,66.0,43.0,69.0,65.0,43.0,68.0,46.0,41.0,62.0,67.0,75.0,73.0,71.0,64.0,67.0,62.0,91.0,78.0,70.0,44.0,61.0,62.0,32.0,39.0,52.0,59.0,67.0,68.0,66.0
5646,193537,A. Fink,69,69,3.0,3.0,67.0,54.0,68.0,58.0,68.0,74.0,67.0,63.0,61.0,43.0,69.0,76.0,71.0,82.0,70.0,84.0,65.0,75.0,61.0,58.0,63.0,43.0,21.0,72.0,68.0,77.0,73.0,19.0,18.0,13.0
5647,208898,D. Łukasik,69,69,2.0,2.0,67.0,61.0,29.0,52.0,69.0,40.0,63.0,65.0,63.0,66.0,62.0,58.0,51.0,68.0,57.0,72.0,54.0,56.0,74.0,71.0,55.0,68.0,73.0,59.0,64.0,45.0,61.0,69.0,71.0,63.0
5648,214274,J. Chunga,69,72,3.0,1.0,68.4,17.0,12.0,12.0,24.0,12.0,15.0,17.0,15.0,24.0,22.0,43.0,42.0,59.0,63.0,58.0,22.0,52.0,33.0,38.0,12.0,16.0,20.0,17.0,31.0,23.0,23.0,17.0,20.0,18.0
5649,215810,C. Lombardi,69,74,4.0,3.0,68.0,68.0,62.0,54.0,65.0,52.0,73.0,44.0,34.0,50.0,74.0,77.0,76.0,78.0,58.0,66.0,69.0,60.0,38.0,62.0,66.0,38.0,27.0,67.0,58.0,52.0,59.0,28.0,25.0,23.0
5650,229890,E. Hackman,69,76,4.0,3.0,68.0,63.0,50.0,65.0,63.0,31.0,70.0,72.0,30.0,35.0,66.0,75.0,79.0,68.0,67.0,65.0,68.0,65.0,77.0,74.0,33.0,70.0,70.0,40.0,38.0,46.0,68.0,61.0,71.0,65.0
5651,235522,Aleix Febas,69,78,3.0,3.0,63.0,61.0,58.0,36.0,71.0,57.0,74.0,71.0,62.0,69.0,69.0,70.0,65.0,81.0,62.0,83.0,67.0,58.0,63.0,64.0,66.0,57.0,61.0,63.0,68.0,59.0,69.0,55.0,59.0,55.0
5652,233731,A. Isak,69,83,3.0,3.0,67.0,51.0,69.0,65.0,59.0,74.0,69.0,40.0,35.0,40.0,71.0,78.0,76.0,77.0,66.0,60.0,63.0,67.0,66.0,59.0,57.0,41.0,24.0,71.0,59.0,53.0,61.0,27.0,20.0,16.0
5653,179971,R. Munsy,69,69,3.0,3.0,67.0,39.0,69.0,56.0,52.0,49.0,65.0,59.0,41.0,41.0,66.0,81.0,84.0,57.0,67.0,61.0,73.0,63.0,70.0,87.0,62.0,48.0,38.0,67.0,46.0,42.0,64.0,27.0,28.0,29.0
5654,190979,E. Hussain,69,74,3.0,4.0,68.0,58.0,62.0,49.0,71.0,62.0,70.0,69.0,63.0,67.0,69.0,73.0,68.0,78.0,67.0,79.0,69.0,68.0,79.0,54.0,62.0,69.0,65.0,68.0,68.0,65.0,58.0,61.0,63.0,64.0
5655,192259,Magno,69,69,3.0,3.0,67.0,63.0,70.0,58.0,72.0,61.0,71.0,72.0,70.0,68.0,73.0,70.0,65.0,61.0,65.0,71.0,68.0,54.0,62.0,62.0,66.0,53.0,48.0,72.0,73.0,68.0,70.0,42.0,35.0,29.0
5656,202756,N. Bodurov,69,69,3.0,2.0,67.0,61.0,23.0,67.0,62.0,32.0,53.0,46.0,42.0,56.0,56.0,64.0,64.0,63.0,65.0,69.0,45.0,70.0,71.0,74.0,32.0,73.0,66.0,47.0,53.0,55.0,64.0,64.0,74.0,64.0
5657,216836,Álvaro Peña,69,70,4.0,3.0,67.0,61.0,52.0,53.0,77.0,42.0,69.0,70.0,66.0,76.0,72.0,68.0,62.0,74.0,49.0,69.0,46.0,63.0,62.0,62.0,56.0,54.0,53.0,66.0,72.0,65.0,60.0,57.0,54.0,49.0
5658,233476,B. Riveros,69,83,3.0,3.0,67.0,74.0,25.0,42.0,64.0,25.0,72.0,29.0,32.0,44.0,73.0,85.0,84.0,84.0,66.0,75.0,26.0,73.0,84.0,72.0,31.0,54.0,57.0,66.0,34.0,40.0,63.0,71.0,58.0,64.0
5659,214533,J. Villota,69,71,3.0,3.0,68.0,64.0,63.0,54.0,67.0,39.0,68.0,73.0,71.0,65.0,72.0,72.0,66.0,77.0,64.0,81.0,68.0,74.0,78.0,57.0,67.0,59.0,56.0,67.0,70.0,62.0,67.0,57.0,56.0,52.0
5660,225285,V. Fındıklı,69,70,2.0,2.0,67.0,52.0,34.0,60.0,74.0,31.0,70.0,37.0,39.0,65.0,72.0,34.0,37.0,42.0,57.0,60.0,65.0,67.0,62.0,82.0,36.0,75.0,70.0,37.0,51.0,56.0,49.0,68.0,66.0,64.0
5661,162053,L. Chambers,69,69,3.0,2.0,68.0,52.0,23.0,70.0,59.0,17.0,45.0,34.0,17.0,58.0,57.0,59.0,61.0,54.0,64.0,60.0,40.0,75.0,77.0,78.0,24.0,75.0,64.0,21.0,50.0,25.0,55.0,72.0,67.0,67.0
5662,232709,D. Batallini,69,77,2.0,3.0,69.0,66.0,70.0,57.0,69.0,43.0,73.0,41.0,44.0,49.0,71.0,79.0,75.0,74.0,55.0,65.0,69.0,64.0,68.0,71.0,45.0,70.0,52.0,72.0,70.0,49.0,65.0,61.0,50.0,51.0
5663,176645,Z. Zlámal,69,69,3.0,1.0,70.0,14.0,13.0,10.0,46.0,19.0,12.0,18.0,12.0,55.0,40.0,67.0,60.0,78.0,51.0,77.0,36.0,66.0,33.0,68.0,18.0,64.0,33.0,11.0,67.0,26.0,65.0,29.0,23.0,41.0
5664,185349,D. Odoi,69,69,3.0,3.0,68.0,64.0,39.0,61.0,71.0,49.0,71.0,59.0,59.0,64.0,68.0,78.0,85.0,84.0,68.0,75.0,62.0,85.0,66.0,64.0,54.0,71.0,68.0,62.0,59.0,49.0,77.0,67.0,70.0,66.0
5665,191237,Juanjo,69,69,3.0,2.0,59.0,41.0,23.0,45.0,65.0,21.0,39.0,45.0,53.0,63.0,55.0,68.0,69.0,68.0,66.0,70.0,52.0,75.0,84.0,72.0,32.0,87.0,73.0,41.0,62.0,50.0,48.0,65.0,73.0,58.0
5666,210182,M. Jahfali,69,69,3.0,2.0,68.0,43.0,34.0,71.0,62.0,36.0,40.0,32.0,24.0,56.0,52.0,68.0,66.0,55.0,62.0,62.0,42.0,77.0,74.0,76.0,36.0,77.0,65.0,39.0,42.0,36.0,65.0,65.0,70.0,68.0
5667,162054,M. Bunn,69,69,2.0,1.0,69.6,14.0,15.0,11.0,18.0,11.0,16.0,13.0,16.0,43.0,34.0,48.0,46.0,54.0,64.0,63.0,27.0,68.0,33.0,60.0,14.0,40.0,20.0,14.0,44.0,44.0,48.0,11.0,20.0,14.0
5668,240134,David Batanero,69,69,3.0,2.0,67.0,74.0,50.0,53.0,78.0,50.0,62.0,72.0,60.0,76.0,70.0,55.0,50.0,61.0,58.0,63.0,71.0,62.0,66.0,72.0,66.0,35.0,65.0,57.0,68.0,41.0,61.0,59.0,53.0,54.0
5669,193030,M. Lukač,69,69,2.0,1.0,67.0,14.0,14.0,12.0,23.0,12.0,13.0,17.0,21.0,21.0,14.0,42.0,35.0,45.0,67.0,36.0,14.0,72.0,36.0,73.0,12.0,45.0,21.0,12.0,50.0,15.0,53.0,14.0,12.0,13.0
5670,166919,M. Wilson,69,69,4.0,2.0,68.0,66.0,48.0,64.0,62.0,51.0,63.0,44.0,67.0,67.0,63.0,51.0,55.0,63.0,68.0,55.0,74.0,53.0,53.0,73.0,62.0,74.0,68.0,56.0,66.0,56.0,66.0,68.0,73.0,70.0
5671,186887,A. Jansen,69,69,4.0,3.0,67.0,73.0,67.0,61.0,71.0,57.0,70.0,69.0,70.0,66.0,68.0,64.0,67.0,65.0,64.0,60.0,80.0,62.0,70.0,82.0,76.0,78.0,39.0,58.0,67.0,69.0,64.0,47.0,31.0,30.0
5672,189447,A. Sobiech,69,69,3.0,2.0,68.0,55.0,70.0,73.0,65.0,62.0,62.0,43.0,51.0,36.0,66.0,64.0,73.0,65.0,67.0,59.0,70.0,81.0,64.0,73.0,62.0,71.0,32.0,69.0,61.0,71.0,64.0,19.0,32.0,24.0
5673,219912,L. Manyama,69,69,4.0,3.0,67.0,40.0,73.0,73.0,65.0,71.0,69.0,21.0,69.0,40.0,71.0,75.0,71.0,46.0,70.0,65.0,77.0,60.0,69.0,48.0,67.0,55.0,16.0,74.0,70.0,75.0,65.0,49.0,33.0,29.0
5674,162056,S. Morison,69,69,3.0,3.0,67.0,47.0,67.0,74.0,58.0,70.0,63.0,45.0,56.0,54.0,68.0,49.0,54.0,53.0,70.0,40.0,74.0,84.0,75.0,84.0,59.0,78.0,48.0,69.0,68.0,67.0,63.0,55.0,30.0,20.0
5675,199689,A. Sepúlveda,69,69,3.0,3.0,68.0,62.0,62.0,67.0,68.0,65.0,67.0,66.0,59.0,63.0,68.0,79.0,79.0,67.0,69.0,54.0,71.0,72.0,73.0,74.0,65.0,51.0,48.0,69.0,66.0,66.0,64.0,23.0,41.0,38.0
5676,209417,R. Murawski,69,76,3.0,3.0,67.0,63.0,47.0,60.0,72.0,48.0,67.0,60.0,61.0,66.0,71.0,80.0,75.0,81.0,61.0,78.0,64.0,87.0,94.0,62.0,59.0,77.0,63.0,51.0,70.0,47.0,67.0,66.0,66.0,64.0
5677,211209,Pinillos,69,72,3.0,3.0,67.0,69.0,33.0,49.0,62.0,34.0,67.0,59.0,40.0,53.0,64.0,72.0,76.0,73.0,60.0,66.0,39.0,66.0,72.0,58.0,38.0,65.0,63.0,47.0,47.0,47.0,59.0,66.0,70.0,77.0
5678,155657,P. Celeban,69,69,3.0,2.0,68.0,58.0,58.0,76.0,52.0,56.0,55.0,36.0,31.0,55.0,54.0,43.0,58.0,74.0,71.0,70.0,61.0,92.0,85.0,80.0,50.0,73.0,67.0,61.0,44.0,54.0,61.0,63.0,67.0,65.0
5679,224265,J. Williams,69,79,2.0,3.0,68.0,58.0,53.0,54.0,72.0,62.0,69.0,56.0,52.0,71.0,67.0,65.0,54.0,59.0,63.0,69.0,63.0,48.0,70.0,49.0,58.0,78.0,66.0,44.0,60.0,59.0,63.0,68.0,73.0,70.0
5680,225289,N. Fernández,69,77,3.0,3.0,67.0,61.0,69.0,57.0,67.0,64.0,74.0,57.0,48.0,50.0,70.0,76.0,78.0,83.0,69.0,87.0,66.0,75.0,70.0,37.0,65.0,33.0,17.0,75.0,69.0,56.0,68.0,16.0,17.0,18.0
5681,233225,S. Taniguchi,69,70,3.0,2.0,68.0,59.0,30.0,71.0,64.0,36.0,55.0,35.0,32.0,63.0,61.0,63.0,71.0,61.0,60.0,62.0,61.0,79.0,77.0,73.0,45.0,66.0,68.0,55.0,39.0,45.0,60.0,67.0,71.0,65.0
5682,184585,A. Bogdán,69,69,3.0,1.0,68.2,15.0,11.0,11.0,16.0,11.0,11.0,18.0,12.0,12.0,18.0,52.0,56.0,35.0,67.0,41.0,16.0,63.0,33.0,74.0,14.0,20.0,24.0,13.0,38.0,18.0,49.0,22.0,11.0,16.0
5683,223755,M. Ritter,69,74,4.0,3.0,68.0,56.0,65.0,46.0,69.0,65.0,74.0,72.0,69.0,54.0,71.0,76.0,73.0,87.0,65.0,81.0,73.0,70.0,57.0,53.0,63.0,45.0,24.0,65.0,64.0,47.0,63.0,22.0,17.0,12.0
5684,162315,L. Ridgewell,69,69,2.0,2.0,68.0,53.0,49.0,72.0,67.0,31.0,54.0,31.0,32.0,74.0,61.0,63.0,64.0,65.0,59.0,51.0,52.0,75.0,69.0,78.0,32.0,75.0,64.0,53.0,58.0,53.0,56.0,70.0,66.0,66.0
5685,206604,C. Labrín,69,71,2.0,2.0,67.0,31.0,22.0,67.0,48.0,26.0,38.0,36.0,28.0,36.0,48.0,55.0,55.0,53.0,64.0,49.0,48.0,75.0,59.0,81.0,37.0,75.0,65.0,25.0,32.0,41.0,66.0,68.0,72.0,68.0
5686,236300,S. Eduok,69,73,3.0,3.0,67.0,64.0,69.0,58.0,67.0,65.0,72.0,60.0,52.0,60.0,69.0,74.0,79.0,79.0,65.0,79.0,73.0,60.0,69.0,71.0,70.0,57.0,18.0,64.0,58.0,61.0,52.0,31.0,26.0,35.0
5687,183564,J. Buijs,69,69,4.0,2.0,67.0,78.0,51.0,63.0,68.0,58.0,61.0,73.0,71.0,63.0,68.0,69.0,65.0,62.0,67.0,59.0,69.0,65.0,72.0,75.0,66.0,76.0,66.0,56.0,66.0,70.0,64.0,62.0,70.0,69.0
5688,187916,M. Olsson,69,69,2.0,2.0,68.0,68.0,40.0,59.0,64.0,48.0,68.0,51.0,41.0,57.0,61.0,79.0,79.0,77.0,70.0,76.0,66.0,73.0,80.0,59.0,52.0,48.0,60.0,58.0,62.0,42.0,64.0,66.0,69.0,67.0
5689,214029,M. Murillo,69,74,3.0,3.0,67.0,57.0,67.0,68.0,61.0,61.0,66.0,62.0,59.0,56.0,67.0,66.0,77.0,67.0,65.0,39.0,72.0,49.0,76.0,78.0,64.0,59.0,29.0,66.0,52.0,67.0,72.0,42.0,26.0,23.0
5690,223501,A. Spörle,69,78,3.0,3.0,67.0,67.0,44.0,57.0,65.0,47.0,65.0,49.0,31.0,60.0,64.0,79.0,75.0,66.0,64.0,52.0,65.0,67.0,77.0,79.0,47.0,61.0,67.0,63.0,57.0,58.0,60.0,64.0,68.0,66.0
5691,193293,J. Rodríguez,69,69,1.0,3.0,68.0,66.0,66.0,43.0,69.0,50.0,67.0,68.0,81.0,66.0,68.0,70.0,72.0,77.0,62.0,67.0,70.0,62.0,69.0,59.0,73.0,64.0,43.0,66.0,72.0,69.0,68.0,45.0,58.0,41.0
5692,212238,B. Halimi,69,76,3.0,3.0,67.0,60.0,66.0,33.0,69.0,61.0,78.0,68.0,65.0,63.0,74.0,78.0,67.0,90.0,61.0,89.0,63.0,87.0,68.0,33.0,68.0,68.0,60.0,64.0,69.0,52.0,61.0,55.0,60.0,48.0
5693,226062,O. Ruisalvo,69,69,4.0,3.0,67.0,68.0,69.0,65.0,70.0,65.0,69.0,65.0,62.0,64.0,67.0,75.0,74.0,81.0,64.0,84.0,67.0,70.0,68.0,45.0,66.0,32.0,26.0,64.0,61.0,72.0,60.0,29.0,38.0,33.0
5694,233230,K. Mac Allister,69,80,2.0,2.0,68.0,52.0,41.0,58.0,66.0,32.0,62.0,33.0,41.0,50.0,65.0,72.0,70.0,72.0,68.0,68.0,49.0,70.0,78.0,57.0,37.0,68.0,70.0,55.0,51.0,45.0,68.0,72.0,73.0,70.0
5695,188430,V. Rüfli,69,69,4.0,3.0,68.0,70.0,53.0,64.0,67.0,33.0,68.0,46.0,54.0,66.0,68.0,72.0,70.0,67.0,63.0,65.0,64.0,81.0,82.0,74.0,61.0,76.0,65.0,68.0,64.0,51.0,64.0,61.0,67.0,70.0
5696,213007,A. Aseri,69,75,4.0,3.0,67.0,63.0,67.0,51.0,65.0,62.0,71.0,68.0,53.0,62.0,70.0,88.0,88.0,88.0,59.0,92.0,70.0,53.0,70.0,56.0,65.0,53.0,18.0,57.0,61.0,54.0,55.0,26.0,30.0,28.0
5697,194063,J. Greguš,69,69,4.0,3.0,67.0,66.0,60.0,61.0,73.0,64.0,67.0,69.0,68.0,68.0,70.0,67.0,70.0,67.0,63.0,68.0,77.0,58.0,72.0,70.0,72.0,74.0,64.0,62.0,65.0,64.0,58.0,65.0,67.0,65.0
5698,194319,D. Ward,69,69,4.0,3.0,68.0,63.0,69.0,65.0,62.0,64.0,67.0,60.0,63.0,61.0,66.0,73.0,73.0,69.0,65.0,68.0,75.0,90.0,72.0,70.0,67.0,54.0,23.0,68.0,63.0,64.0,63.0,36.0,33.0,32.0
5699,202512,F. Hartherz,69,73,3.0,3.0,68.0,72.0,37.0,65.0,67.0,50.0,66.0,64.0,74.0,65.0,66.0,70.0,85.0,62.0,65.0,56.0,76.0,67.0,92.0,82.0,58.0,73.0,59.0,49.0,52.0,44.0,56.0,59.0,68.0,62.0
5700,232208,Allan,69,78,4.0,3.0,67.0,61.0,52.0,31.0,74.0,56.0,71.0,65.0,64.0,72.0,75.0,66.0,62.0,79.0,65.0,78.0,70.0,68.0,54.0,48.0,64.0,71.0,63.0,59.0,70.0,62.0,56.0,40.0,54.0,49.0
5701,242704,Luis Felipe,69,73,3.0,2.0,68.0,43.0,39.0,51.0,73.0,41.0,62.0,37.0,33.0,68.0,65.0,73.0,62.0,62.0,70.0,59.0,64.0,60.0,70.0,68.0,41.0,67.0,66.0,58.0,61.0,36.0,62.0,69.0,68.0,67.0
5702,205073,F. Kiss,69,69,4.0,3.0,68.0,44.0,55.0,62.0,68.0,39.0,65.0,53.0,39.0,67.0,67.0,47.0,41.0,58.0,67.0,67.0,67.0,68.0,81.0,78.0,63.0,81.0,64.0,55.0,65.0,63.0,64.0,62.0,70.0,66.0
5703,128529,U. Ceylan,69,69,2.0,1.0,68.0,15.0,12.0,15.0,29.0,15.0,13.0,11.0,11.0,39.0,23.0,56.0,54.0,51.0,60.0,41.0,23.0,74.0,29.0,61.0,14.0,36.0,26.0,13.0,44.0,18.0,47.0,17.0,14.0,15.0
5704,203026,P. Filipović,69,70,3.0,2.0,67.0,61.0,56.0,68.0,65.0,44.0,57.0,46.0,61.0,61.0,60.0,64.0,74.0,71.0,63.0,57.0,51.0,56.0,72.0,78.0,50.0,62.0,67.0,50.0,48.0,45.0,59.0,68.0,70.0,68.0
5705,213010,Cifu,69,69,3.0,3.0,67.0,69.0,42.0,55.0,63.0,33.0,65.0,59.0,48.0,55.0,66.0,79.0,79.0,78.0,63.0,77.0,72.0,75.0,71.0,70.0,46.0,71.0,65.0,66.0,46.0,57.0,72.0,66.0,66.0,69.0
5706,227602,F. Álvarez,69,74,3.0,3.0,68.0,60.0,67.0,48.0,72.0,59.0,75.0,60.0,52.0,67.0,71.0,76.0,74.0,69.0,62.0,59.0,66.0,61.0,75.0,67.0,60.0,49.0,34.0,50.0,71.0,57.0,55.0,29.0,28.0,23.0
5707,234002,Caio Tafarell,69,69,3.0,2.0,68.0,41.0,42.0,64.0,72.0,61.0,49.0,52.0,56.0,72.0,58.0,66.0,64.0,68.0,67.0,63.0,75.0,71.0,73.0,72.0,60.0,68.0,66.0,55.0,64.0,49.0,74.0,68.0,70.0,68.0
5708,235794,E. Eze,69,83,3.0,4.0,67.0,54.0,61.0,46.0,69.0,50.0,74.0,55.0,24.0,59.0,69.0,76.0,75.0,78.0,62.0,73.0,60.0,69.0,73.0,58.0,62.0,58.0,42.0,62.0,67.0,50.0,62.0,35.0,49.0,39.0
5709,170514,A. Balzano,69,69,3.0,2.0,68.0,65.0,30.0,55.0,64.0,40.0,59.0,59.0,24.0,58.0,60.0,70.0,71.0,74.0,64.0,83.0,63.0,67.0,80.0,77.0,48.0,74.0,67.0,58.0,31.0,36.0,71.0,66.0,73.0,72.0
5710,45842,J. Olsson,69,69,3.0,2.0,67.0,35.0,40.0,73.0,57.0,50.0,47.0,59.0,50.0,58.0,45.0,31.0,37.0,30.0,65.0,38.0,45.0,45.0,46.0,88.0,43.0,85.0,65.0,28.0,36.0,51.0,55.0,64.0,68.0,66.0
5711,234515,J. Lefort,69,74,3.0,3.0,68.0,63.0,22.0,61.0,64.0,22.0,66.0,30.0,30.0,60.0,65.0,69.0,67.0,57.0,67.0,56.0,25.0,63.0,81.0,71.0,27.0,60.0,71.0,62.0,42.0,34.0,65.0,70.0,71.0,67.0
5712,205588,I. Höhn,69,71,3.0,2.0,67.0,47.0,30.0,65.0,59.0,26.0,52.0,34.0,35.0,55.0,59.0,55.0,52.0,65.0,69.0,62.0,36.0,83.0,66.0,67.0,31.0,64.0,63.0,25.0,46.0,42.0,54.0,70.0,73.0,74.0
5713,207892,J. Gyau,69,70,4.0,4.0,68.0,62.0,58.0,40.0,63.0,57.0,73.0,63.0,45.0,52.0,67.0,91.0,91.0,86.0,70.0,83.0,63.0,80.0,78.0,63.0,58.0,54.0,25.0,65.0,53.0,51.0,70.0,52.0,31.0,34.0
5714,208916,M. Al Sahlawi,69,69,3.0,2.0,67.0,58.0,70.0,67.0,68.0,70.0,65.0,64.0,53.0,47.0,62.0,63.0,63.0,69.0,75.0,66.0,67.0,77.0,78.0,68.0,67.0,64.0,26.0,69.0,63.0,81.0,62.0,17.0,12.0,16.0
5715,215572,Alberto,69,73,2.0,3.0,68.0,42.0,42.0,63.0,70.0,31.0,63.0,45.0,53.0,60.0,65.0,69.0,63.0,63.0,64.0,71.0,82.0,74.0,83.0,84.0,65.0,77.0,68.0,50.0,62.0,47.0,67.0,67.0,69.0,61.0
5716,230164,Luciano Cacheira,69,69,2.0,1.0,69.2,13.0,9.0,17.0,16.0,29.0,13.0,20.0,12.0,11.0,14.0,29.0,33.0,49.0,66.0,50.0,33.0,64.0,22.0,38.0,15.0,33.0,8.0,11.0,48.0,18.0,49.0,24.0,18.0,17.0
5717,191252,M. Gaus,69,69,3.0,3.0,68.0,65.0,59.0,59.0,66.0,51.0,64.0,56.0,46.0,59.0,66.0,81.0,85.0,69.0,67.0,68.0,68.0,73.0,90.0,76.0,61.0,72.0,62.0,63.0,60.0,57.0,64.0,64.0,62.0,65.0
5718,196885,C. Lampe,69,69,3.0,1.0,67.4,14.0,17.0,12.0,23.0,12.0,13.0,13.0,18.0,19.0,21.0,28.0,35.0,39.0,65.0,34.0,13.0,36.0,18.0,70.0,17.0,35.0,27.0,17.0,55.0,14.0,45.0,19.0,17.0,13.0
5719,202517,A. Vellios,69,70,3.0,2.0,68.0,36.0,69.0,70.0,65.0,65.0,60.0,63.0,63.0,54.0,68.0,54.0,60.0,61.0,68.0,49.0,73.0,72.0,70.0,79.0,70.0,66.0,29.0,70.0,61.0,60.0,70.0,35.0,33.0,32.0
5720,233493,J. Sánchez,69,77,3.0,2.0,67.0,68.0,38.0,61.0,66.0,33.0,61.0,54.0,36.0,54.0,68.0,75.0,77.0,66.0,60.0,75.0,46.0,67.0,79.0,57.0,39.0,50.0,66.0,45.0,35.0,54.0,53.0,66.0,66.0,65.0
